Date,Open,High,Low,Close,Adj Close,Volume
2020-10-27,3060.000000,3178.550049,3044.000000,3156.850098,3156.850098,1602501
2020-10-28,3159.750000,3210.899902,3110.000000,3131.449951,3131.449951,1412166
2020-10-29,3121.449951,3159.649902,3091.600098,3107.600098,3107.600098,729760
2020-10-30,3111.000000,3160.000000,3053.699951,3142.050049,3142.050049,1330322
2020-11-02,3121.149902,3134.899902,3040.300049,3048.649902,3048.649902,977309
2020-11-03,3060.000000,3117.500000,3058.500000,3089.899902,3089.899902,724215
2020-11-04,3120.750000,3210.100098,3105.149902,3196.199951,3196.199951,1479510
2020-11-05,3210.899902,3242.000000,3168.100098,3209.000000,3209.000000,1169897
2020-11-06,3210.000000,3264.800049,3186.500000,3237.250000,3237.250000,1234138
2020-11-09,3415.050049,3463.399902,3345.649902,3423.750000,3423.750000,7053871
2020-11-10,3423.600098,3423.600098,3239.149902,3263.399902,3263.399902,2531351
2020-11-11,3300.000000,3372.199951,3282.050049,3353.149902,3353.149902,2007813
2020-11-12,3336.000000,3408.750000,3303.149902,3367.050049,3367.050049,1258544
2020-11-13,3370.000000,3450.000000,3368.199951,3432.949951,3432.949951,1346031
2020-11-14,null,null,null,null,null,null
2020-11-17,3460.000000,3490.000000,3395.000000,3427.000000,3427.000000,1652851
2020-11-18,3440.000000,3462.000000,3410.399902,3451.800049,3451.800049,817107
2020-11-19,3436.000000,3499.000000,3406.300049,3435.050049,3435.050049,1130621
2020-11-20,3442.000000,3490.000000,3425.000000,3469.100098,3469.100098,1058905
2020-11-23,3486.399902,3637.800049,3470.500000,3546.300049,3546.300049,2306539
2020-11-24,3609.949951,3609.949951,3493.000000,3537.050049,3537.050049,1608159
2020-11-25,3567.949951,3568.899902,3450.000000,3469.449951,3469.449951,736967
2020-11-26,3485.500000,3565.000000,3465.000000,3544.300049,3544.300049,963570
2020-11-27,3547.000000,3659.899902,3509.750000,3605.100098,3605.100098,5745633
2020-12-01,3770.000000,3770.000000,3596.600098,3620.750000,3620.750000,2077864
2020-12-02,3622.000000,3654.850098,3615.000000,3639.550049,3639.550049,755137
2020-12-03,3655.000000,3724.899902,3636.100098,3692.350098,3692.350098,940122
2020-12-04,3710.850098,3739.000000,3665.000000,3711.949951,3711.949951,1043566
2020-12-07,3704.000000,3741.949951,3663.449951,3717.550049,3717.550049,1086712
2020-12-08,3717.550049,3749.000000,3676.600098,3690.000000,3690.000000,750038
2020-12-09,3710.000000,3736.000000,3695.600098,3725.399902,3725.399902,653837
2020-12-10,3724.899902,3763.000000,3706.750000,3732.250000,3732.250000,638946
2020-12-11,3730.000000,3740.000000,3622.399902,3642.100098,3642.100098,1322763
2020-12-14,3650.000000,3669.750000,3584.600098,3599.800049,3599.800049,858167
2020-12-15,3620.000000,3652.100098,3606.449951,3628.399902,3628.399902,678172
2020-12-16,3652.199951,3727.000000,3636.000000,3717.899902,3717.899902,1097589
2020-12-17,3711.300049,3854.199951,3711.300049,3824.699951,3824.699951,2080618
2020-12-18,3837.300049,3859.000000,3782.000000,3832.899902,3832.899902,1336810
2020-12-21,3789.000000,3803.949951,3543.800049,3634.149902,3634.149902,1845053
2020-12-22,3658.949951,3739.100098,3601.899902,3720.949951,3720.949951,1501765
2020-12-23,3709.600098,3715.000000,3660.000000,3688.600098,3688.600098,915202
2020-12-24,3705.000000,3757.000000,3692.050049,3749.600098,3749.600098,656706
2020-12-28,3760.000000,3783.350098,3738.000000,3766.000000,3766.000000,387691
2020-12-29,3783.000000,3829.699951,3765.000000,3784.199951,3784.199951,834002
2020-12-30,3790.000000,3820.000000,3760.850098,3799.699951,3799.699951,407940
2020-12-31,3787.000000,3850.000000,3786.850098,3841.899902,3841.899902,646191
2021-01-01,3839.000000,3867.899902,3817.850098,3849.050049,3849.050049,344329
2021-01-04,3853.000000,3914.949951,3849.000000,3862.250000,3862.250000,578164
2021-01-05,3858.250000,3880.500000,3804.050049,3842.100098,3842.100098,621125
2021-01-06,3847.000000,3889.300049,3815.550049,3879.850098,3879.850098,486212
2021-01-07,3890.000000,3904.000000,3791.000000,3803.050049,3803.050049,731225
2021-01-08,3819.000000,3868.699951,3810.100098,3859.149902,3859.149902,594069
2021-01-11,3884.899902,3888.949951,3805.500000,3822.399902,3822.399902,581207
2021-01-12,3822.949951,3831.850098,3741.000000,3767.500000,3767.500000,758091
2021-01-13,3788.500000,3792.199951,3675.750000,3719.399902,3719.399902,1142472
2021-01-14,3738.399902,3740.000000,3684.000000,3724.699951,3724.699951,826368
2021-01-15,3760.000000,3762.800049,3633.000000,3644.800049,3644.800049,1048279
2021-01-18,3640.000000,3659.000000,3551.000000,3565.300049,3565.300049,952462
2021-01-19,3576.000000,3631.000000,3555.199951,3599.449951,3599.449951,834021
2021-01-20,3630.000000,3666.100098,3597.050049,3605.699951,3605.699951,730498
2021-01-21,3650.000000,3650.000000,3590.000000,3604.600098,3604.600098,706058
2021-01-22,3604.600098,3613.750000,3530.000000,3544.699951,3544.699951,720287
2021-01-25,3562.000000,3589.399902,3481.699951,3569.050049,3569.050049,926197
2021-01-27,3594.899902,3600.000000,3469.899902,3483.050049,3483.050049,944951
2021-01-28,3460.000000,3496.699951,3410.000000,3429.750000,3429.750000,717703
2021-01-29,3450.000000,3458.000000,3360.100098,3369.850098,3369.850098,1015705
2021-02-01,3418.000000,3520.000000,3311.399902,3463.600098,3463.600098,998291
2021-02-02,3540.000000,3567.699951,3446.100098,3548.600098,3548.600098,1624774
2021-02-03,3590.000000,3716.899902,3561.250000,3680.250000,3680.250000,1693164
2021-02-04,3713.949951,3724.750000,3651.000000,3678.899902,3678.899902,908879
2021-02-05,3699.000000,3859.800049,3665.050049,3822.449951,3822.449951,2152555
2021-02-08,3799.000000,3888.000000,3650.000000,3781.850098,3781.850098,2744564
2021-02-09,3783.050049,3841.250000,3705.050049,3722.750000,3722.750000,1319497
2021-02-10,3740.000000,3760.000000,3675.399902,3750.350098,3750.350098,953446
2021-02-11,3719.600098,3764.699951,3712.000000,3753.850098,3753.850098,422563
2021-02-12,3753.850098,3753.850098,3695.149902,3719.399902,3719.399902,561226
2021-02-15,3721.000000,3749.750000,3702.000000,3711.050049,3711.050049,426787
2021-02-16,3711.050049,3719.449951,3666.000000,3686.500000,3686.500000,392393
2021-02-17,3672.000000,3675.000000,3590.000000,3615.250000,3615.250000,691346
2021-02-18,3596.000000,3648.000000,3573.000000,3587.649902,3587.649902,884937
2021-02-19,3588.000000,3605.000000,3490.000000,3523.199951,3523.199951,745416
2021-02-22,3510.000000,3563.000000,3475.000000,3496.649902,3496.649902,846786
2021-02-23,3485.000000,3519.000000,3440.850098,3448.250000,3448.250000,511326
2021-02-24,3496.899902,3509.800049,3412.399902,3480.050049,3480.050049,409153
2021-02-25,3477.250000,3513.500000,3432.000000,3440.050049,3440.050049,876984
2021-02-26,3419.500000,3485.899902,3326.399902,3363.100098,3363.100098,1701176
2021-03-01,3396.699951,3485.000000,3381.350098,3461.550049,3461.550049,660836
2021-03-02,3470.000000,3521.949951,3455.500000,3516.899902,3516.899902,724413
2021-03-03,3560.000000,3573.199951,3500.550049,3565.149902,3565.149902,725617
2021-03-04,3550.000000,3571.000000,3494.050049,3553.449951,3553.449951,640664
2021-03-05,3518.000000,3550.000000,3490.000000,3496.899902,3496.899902,390702
2021-03-08,3522.350098,3548.949951,3501.000000,3507.699951,3507.699951,372681
2021-03-09,3567.800049,3567.800049,3461.500000,3503.199951,3503.199951,442271
2021-03-10,3510.000000,3543.850098,3482.250000,3528.100098,3528.100098,421799
2021-03-12,3532.500000,3564.850098,3503.550049,3512.050049,3512.050049,600323
2021-03-15,3526.000000,3526.000000,3371.000000,3411.000000,3411.000000,834264
2021-03-16,3429.899902,3436.000000,3361.050049,3378.250000,3378.250000,793917
2021-03-17,3390.000000,3392.350098,3345.100098,3378.300049,3378.300049,547364
2021-03-18,3398.949951,3398.949951,3255.100098,3272.899902,3272.899902,622941
2021-03-19,3272.000000,3406.550049,3153.300049,3370.300049,3370.300049,1744235
2021-03-22,3371.350098,3444.000000,3350.550049,3405.949951,3405.949951,748535
2021-03-23,3418.000000,3509.899902,3403.050049,3495.949951,3495.949951,787152
2021-03-24,3495.949951,3545.000000,3457.050049,3481.149902,3481.149902,762599
2021-03-25,3494.000000,3494.100098,3391.000000,3450.199951,3450.199951,738392
2021-03-26,3450.000000,3509.949951,3411.800049,3464.949951,3464.949951,504226
2021-03-30,3500.000000,3600.000000,3480.050049,3584.250000,3584.250000,732578
